"Date","Open","High","Low","Close","Volume","OpenInt"
01/04/2000,92.64,92.64,92.64,92.64,5973,66541
01/05/2000,92.62,92.62,92.62,92.62,5520,67415
01/06/2000,92.65,92.65,92.65,92.65,4558,69304
01/07/2000,92.72,92.72,92.72,92.72,4575,69617
01/10/2000,92.75,92.75,92.75,92.75,4165,69426
01/11/2000,92.71,92.71,92.71,92.71,4771,69760
01/12/2000,92.72,92.72,92.72,92.72,5055,69680
01/13/2000,92.76,92.76,92.76,92.76,9972,70380
01/14/2000,92.75,92.75,92.75,92.75,7074,69904
01/17/2000,92.68,92.68,92.68,92.68,4422,69716
01/18/2000,92.64,92.64,92.64,92.64,7541,70727
01/19/2000,92.71,92.71,92.71,92.71,7593,70101
01/20/2000,92.70,92.70,92.70,92.70,7780,70930
01/21/2000,92.71,92.71,92.71,92.71,4846,71471
01/24/2000,92.76,92.76,92.76,92.76,3944,72534
01/25/2000,92.80,92.80,92.80,92.80,6065,71873
01/26/2000,92.88,92.88,92.88,92.88,13809,72180
01/27/2000,92.84,92.84,92.84,92.84,8316,72463
01/28/2000,92.81,92.81,92.81,92.81,11147,74448
01/31/2000,92.80,92.80,92.80,92.80,4733,75430
02/01/2000,92.90,92.90,92.90,92.90,10405,73700
02/02/2000,92.95,92.95,92.95,92.95,13339,74249
02/03/2000,92.98,92.98,92.98,92.98,13708,72413
02/04/2000,92.93,92.93,92.93,92.93,5945,73210
02/07/2000,92.88,92.88,92.88,92.88,2206,73822
02/08/2000,92.95,92.95,92.95,92.95,6134,74260
02/09/2000,92.93,92.93,92.93,92.93,5248,73590
02/10/2000,92.95,92.95,92.95,92.95,7746,73249
02/11/2000,93.05,93.05,93.05,93.05,15037,74721
02/14/2000,93.13,93.13,93.13,93.13,17994,79726
02/15/2000,93.08,93.08,93.08,93.08,14264,79968
02/16/2000,92.95,92.95,92.95,92.95,25961,84768
02/17/2000,92.94,92.94,92.94,92.94,25741,85607
02/18/2000,92.98,92.98,92.98,92.98,7670,85556
02/21/2000,93.05,93.05,93.05,93.05,5450,85859
02/22/2000,93.09,93.09,93.09,93.09,7438,86825
02/23/2000,93.05,93.05,93.05,93.05,6698,85575
02/24/2000,93.09,93.09,93.09,93.09,9919,84969
02/25/2000,93.09,93.09,93.09,93.09,6114,84693
02/28/2000,93.08,93.08,93.08,93.08,5845,85573
02/29/2000,93.09,93.09,93.09,93.09,8760,86905
03/01/2000,93.13,93.13,93.13,93.13,13436,86603
03/02/2000,93.10,93.10,93.10,93.10,7170,86151
03/03/2000,93.14,93.14,93.14,93.14,8352,87136
03/06/2000,93.17,93.17,93.17,93.17,9617,88523
03/07/2000,93.20,93.20,93.20,93.20,8494,89382
03/08/2000,93.22,93.22,93.22,93.22,12594,90058
03/09/2000,93.20,93.20,93.20,93.20,12521,92541
03/10/2000,93.19,93.19,93.19,93.19,4989,92211
03/13/2000,93.18,93.18,93.18,93.18,5014,91844
03/14/2000,93.12,93.12,93.12,93.12,6983,92397
03/15/2000,93.12,93.12,93.12,93.12,14356,93200
03/16/2000,93.16,93.16,93.16,93.16,11442,96384
03/17/2000,93.19,93.19,93.19,93.19,11762,95882
03/20/2000,93.20,93.20,93.20,93.20,6859,96103
03/21/2000,93.19,93.19,93.19,93.19,14535,96674
03/22/2000,93.20,93.20,93.20,93.20,23362,103456
03/23/2000,93.19,93.19,93.19,93.19,20015,98493
03/24/2000,93.17,93.17,93.17,93.17,11115,100135
03/27/2000,93.02,93.02,93.02,93.02,20266,100648
03/28/2000,93.07,93.07,93.07,93.07,12040,101693
03/29/2000,93.05,93.05,93.05,93.05,11693,100774
