"Date","Open","High","Low","Close","Volume","OpenInt"
01/04/1999,94.60,94.60,94.60,94.60,0,477
01/05/1999,94.66,94.66,94.66,94.66,0,477
01/06/1999,94.76,94.76,94.76,94.76,0,477
01/07/1999,94.92,94.92,94.92,94.92,0,477
01/08/1999,94.94,94.94,94.94,94.94,0,477
01/11/1999,94.92,94.92,94.88,94.88,50,487
01/12/1999,94.90,94.90,94.83,94.83,20,507
01/13/1999,94.83,94.83,94.80,94.80,225,732
01/14/1999,94.79,94.79,94.79,94.79,1,732
01/15/1999,94.81,94.81,94.81,94.81,1,732
01/18/1999,94.84,94.89,94.84,94.89,10,742
01/19/1999,94.87,94.89,94.87,94.89,5,747
01/20/1999,94.88,94.88,94.88,94.88,1,747
01/21/1999,94.92,94.92,94.92,94.92,1,747
01/22/1999,95.00,95.01,95.00,95.01,50,747
01/25/1999,95.00,95.00,95.00,95.00,1,747
01/26/1999,94.97,94.97,94.97,94.97,1,747
01/27/1999,94.99,95.00,94.99,95.00,20,767
01/28/1999,95.01,95.01,95.01,95.01,1,767
01/29/1999,95.04,95.10,95.04,95.10,75,817
02/01/1999,95.11,95.11,95.11,95.11,1,817
02/02/1999,95.10,95.10,95.07,95.07,410,1067
02/03/1999,95.02,95.02,95.02,95.02,0,1067
02/04/1999,95.00,95.00,95.00,95.00,0,1067
02/05/1999,95.06,95.06,95.06,95.06,0,1067
02/08/1999,95.02,95.02,95.00,95.00,600,1484
02/09/1999,95.00,95.02,95.00,95.02,50,1484
02/10/1999,95.07,95.07,95.00,95.00,199,1563
02/11/1999,94.99,95.00,94.99,95.00,200,1763
02/12/1999,95.00,95.00,94.89,94.91,274,1989
02/15/1999,94.89,94.89,94.85,94.85,386,2103
02/16/1999,94.87,94.87,94.84,94.84,50,2103
02/17/1999,94.76,94.76,94.76,94.76,0,2103
02/18/1999,94.76,94.77,94.76,94.77,120,2173
02/19/1999,94.79,94.79,94.79,94.79,0,2173
02/22/1999,94.77,94.83,94.77,94.83,50,2173
02/23/1999,94.89,94.89,94.89,94.89,0,2173
02/24/1999,94.90,94.97,94.90,94.97,1460,3127
02/25/1999,94.96,94.96,94.83,94.83,299,3269
