"Date","Open","High","Low","Close","Volume","OpenInt"
10/02/1998,0.4955,0.4955,0.4955,0.4955,43,41
10/05/1998,0.4924,0.4924,0.4904,0.4904,0,41
10/06/1998,0.4931,0.4931,0.4931,0.4931,0,41
10/07/1998,0.4861,0.4861,0.4861,0.4861,0,41
10/08/1998,0.4772,0.4772,0.4772,0.4772,0,41
10/09/1998,0.4787,0.4787,0.4787,0.4787,0,41
10/12/1998,0.4724,0.4724,0.4724,0.4724,0,41
10/13/1998,0.4724,0.4724,0.4724,0.4724,0,41
10/14/1998,0.4673,0.4673,0.4673,0.4673,0,41
10/15/1998,0.4678,0.4678,0.4678,0.4678,0,41
10/16/1998,0.4705,0.4705,0.4705,0.4705,0,41
10/19/1998,0.4700,0.4700,0.4550,0.4550,4,44
10/20/1998,0.4600,0.4600,0.4570,0.4570,136,35
10/21/1998,0.4641,0.4641,0.4641,0.4641,15,35
10/22/1998,0.4608,0.4608,0.4608,0.4608,29,51
10/23/1998,0.4629,0.4629,0.4629,0.4629,0,51
10/26/1998,0.4665,0.4665,0.4665,0.4665,0,51
10/27/1998,0.4619,0.4619,0.4619,0.4619,0,51
10/28/1998,0.4650,0.4650,0.4650,0.4650,0,51
10/29/1998,0.4632,0.4632,0.4632,0.4632,0,51
10/30/1998,0.4666,0.4666,0.4666,0.4666,21,63
11/02/1998,0.4641,0.4641,0.4641,0.4641,1,63
11/03/1998,0.4622,0.4622,0.4622,0.4622,1,63
11/04/1998,0.4660,0.4660,0.4589,0.4589,4,65
11/05/1998,0.4590,0.4590,0.4590,0.4590,1,65
11/06/1998,0.4554,0.4554,0.4554,0.4554,1,65
11/09/1998,0.4491,0.4491,0.4491,0.4491,1,65
11/10/1998,0.4590,0.4590,0.4509,0.4509,4,67
11/11/1998,0.4518,0.4518,0.4518,0.4518,1,67
11/12/1998,0.4600,0.4600,0.4586,0.4586,1,68
11/13/1998,0.4507,0.4507,0.4507,0.4507,1,68
11/16/1998,0.4436,0.4436,0.4436,0.4436,1,68
