"Date","Open","High","Low","Close","Volume","OpenInt"
07/06/1998,75.30,75.30,75.30,75.30,0,0
07/07/1998,75.45,75.45,75.45,75.45,0,0
07/08/1998,75.45,75.45,75.45,75.45,0,0
07/09/1998,75.40,75.40,75.40,75.40,0,0
07/10/1998,75.65,75.65,75.65,75.65,0,0
07/13/1998,77.20,77.20,77.20,77.20,0,0
07/14/1998,77.85,77.85,77.85,77.85,4,3
07/15/1998,78.90,78.90,78.90,78.90,0,3
07/16/1998,78.95,78.95,78.95,78.95,0,3
07/17/1998,79.15,79.15,79.15,79.15,0,3
07/20/1998,80.35,80.35,80.35,80.35,0,3
07/21/1998,79.10,79.10,79.10,79.10,0,3
07/22/1998,79.75,79.75,79.75,79.75,0,3
07/23/1998,79.40,79.40,79.40,79.40,0,3
07/24/1998,81.40,81.40,81.40,81.40,0,3
07/27/1998,80.30,80.30,80.30,80.30,0,3
07/28/1998,80.15,80.15,80.15,80.15,0,3
07/29/1998,79.30,79.30,79.30,79.30,0,3
07/30/1998,79.55,79.55,79.55,79.55,0,3
07/31/1998,78.05,78.05,78.05,78.05,0,3
08/03/1998,77.20,77.20,77.20,77.20,0,3
08/04/1998,76.30,76.30,76.30,76.30,0,3
08/05/1998,76.35,76.35,76.35,76.35,0,3
08/06/1998,76.30,76.30,76.30,76.30,0,3
08/07/1998,77.00,77.00,77.00,77.00,0,3
08/10/1998,75.95,75.95,75.95,75.95,0,3
08/11/1998,75.05,75.05,75.05,75.05,0,3
08/12/1998,75.65,75.65,75.65,75.65,0,3
08/13/1998,75.55,75.55,75.55,75.55,0,3
08/14/1998,75.45,75.45,75.45,75.45,0,3
08/17/1998,75.90,75.90,75.90,75.90,0,3
08/18/1998,75.50,75.50,75.50,75.50,0,3
08/19/1998,75.55,75.55,75.55,75.55,0,3
08/20/1998,76.80,76.80,76.80,76.80,0,3
08/21/1998,75.75,75.75,75.75,75.75,0,3
08/24/1998,76.60,76.60,76.60,76.60,0,3
08/25/1998,76.20,76.20,76.20,76.20,0,3
08/26/1998,75.60,75.60,75.60,75.60,0,3
08/27/1998,76.00,76.00,76.00,76.00,0,3
08/28/1998,74.55,74.55,74.55,74.55,0,3
08/31/1998,74.10,74.10,74.10,74.10,0,3
09/01/1998,78.05,78.05,78.05,78.05,0,3
09/02/1998,76.65,76.65,76.65,76.65,0,3
09/03/1998,77.20,77.20,77.20,77.20,0,3
09/04/1998,77.55,77.55,77.55,77.55,0,3
09/08/1998,79.30,79.30,79.30,79.30,0,3
09/09/1998,80.15,80.15,80.15,80.15,0,3
09/10/1998,79.30,79.30,79.30,79.30,0,3
09/11/1998,78.75,78.75,78.75,78.75,0,3
09/14/1998,77.90,77.90,77.90,77.90,0,3
09/15/1998,79.15,79.15,79.15,79.15,0,3
09/16/1998,78.25,78.25,78.25,78.25,3,6
09/17/1998,77.25,77.25,77.25,77.25,1,6
09/18/1998,77.30,77.30,77.30,77.30,1,6
09/21/1998,77.15,77.15,77.15,77.15,1,6
09/22/1998,77.50,77.50,76.50,76.50,10,16
09/23/1998,77.70,77.70,77.70,77.70,0,16
09/24/1998,77.65,77.65,77.65,77.65,0,16
09/25/1998,77.75,77.75,77.75,77.75,0,16
09/28/1998,77.50,77.50,77.50,77.50,0,16
09/29/1998,77.80,77.80,77.80,77.80,0,16
09/30/1998,76.50,76.50,76.50,76.50,0,16
