"Date","Open","High","Low","Close","Volume","OpenInt"
01/03/2000,1.6300,1.6380,1.6300,1.6380,1,1
01/04/2000,1.6358,1.6358,1.6358,1.6358,0,1
01/05/2000,1.6406,1.6406,1.6406,1.6406,0,1
01/06/2000,1.6470,1.6470,1.6462,1.6462,1,1
01/07/2000,1.6372,1.6372,1.6372,1.6372,0,1
01/10/2000,1.6354,1.6354,1.6354,1.6354,0,1
01/11/2000,1.6466,1.6466,1.6466,1.6466,0,1
01/12/2000,1.6466,1.6466,1.6466,1.6466,0,1
01/13/2000,1.6452,1.6452,1.6452,1.6452,0,1
01/14/2000,1.6332,1.6332,1.6332,1.6332,0,1
01/18/2000,1.6348,1.6348,1.6348,1.6348,0,1
01/19/2000,1.6420,1.6420,1.6420,1.6420,0,1
01/20/2000,1.6522,1.6522,1.6522,1.6522,0,1
01/21/2000,1.6478,1.6478,1.6478,1.6478,0,1
01/24/2000,1.6484,1.6484,1.6484,1.6484,0,1
01/25/2000,1.6428,1.6428,1.6428,1.6428,0,1
01/26/2000,1.6366,1.6366,1.6366,1.6366,0,1
01/27/2000,1.6368,1.6368,1.6368,1.6368,0,1
01/28/2000,1.6192,1.6192,1.6192,1.6192,0,1
01/31/2000,1.6170,1.6170,1.6152,1.6152,2,2
02/01/2000,1.6146,1.6146,1.6146,1.6146,0,2
02/02/2000,1.6066,1.6066,1.6066,1.6066,0,2
02/03/2000,1.5950,1.5950,1.5950,1.5950,0,2
02/04/2000,1.5900,1.5910,1.5884,1.5884,4,2
02/07/2000,1.5962,1.5962,1.5962,1.5962,0,2
02/08/2000,1.6108,1.6108,1.6108,1.6108,0,2
02/09/2000,1.6142,1.6142,1.6142,1.6142,0,2
02/10/2000,1.6088,1.6088,1.6088,1.6088,0,2
02/11/2000,1.5940,1.5940,1.5940,1.5940,0,2
02/14/2000,1.5880,1.5880,1.5880,1.5880,0,2
02/15/2000,1.5954,1.5954,1.5954,1.5954,0,2
02/16/2000,1.6070,1.6070,1.6070,1.6070,0,2
02/17/2000,1.6084,1.6084,1.6084,1.6084,0,2
02/18/2000,1.5994,1.5994,1.5994,1.5994,0,2
02/22/2000,1.6124,1.6124,1.6124,1.6124,0,2
02/23/2000,1.6032,1.6032,1.6032,1.6032,0,2
