"Date","Open","High","Low","Close","Volume","OpenInt"
01/17/2001,226.50,226.50,226.50,226.50,0,0
01/18/2001,227.65,227.65,227.65,227.65,0,0
01/19/2001,228.00,228.00,228.00,228.00,0,0
01/22/2001,229.95,229.95,229.95,229.95,0,0
01/23/2001,227.90,227.90,227.90,227.90,0,0
01/24/2001,226.40,226.40,226.40,226.40,0,0
01/25/2001,225.90,225.90,225.90,225.90,0,0
01/26/2001,226.40,226.40,226.40,226.40,0,0
01/29/2001,225.00,225.00,225.00,225.00,0,0
01/30/2001,226.50,226.50,226.50,226.50,0,0
01/31/2001,224.50,224.50,224.50,224.50,0,0
02/01/2001,226.00,226.00,226.00,226.00,0,0
02/02/2001,227.50,227.50,227.50,227.50,0,0
02/05/2001,226.70,226.70,226.70,226.70,0,0
02/06/2001,227.45,227.45,227.45,227.45,0,0
02/07/2001,227.30,227.30,227.30,227.30,200,200
02/08/2001,226.70,226.70,226.70,226.70,0,200
02/09/2001,224.50,224.50,224.50,224.50,0,200
02/12/2001,223.20,223.20,223.20,223.20,0,200
02/13/2001,224.00,224.00,224.00,224.00,0,200
02/14/2001,223.60,223.60,223.60,223.60,0,200
02/15/2001,222.65,222.65,222.65,222.65,0,200
02/16/2001,225.00,225.00,223.50,223.50,0,203
02/20/2001,222.00,222.00,222.00,222.00,0,203
02/21/2001,221.10,222.00,221.10,222.00,1,204
02/22/2001,220.55,220.55,220.55,220.55,1,204
02/23/2001,220.60,220.60,220.60,220.60,0,204
02/26/2001,220.00,220.00,220.00,220.00,0,204
02/27/2001,221.00,221.00,221.00,221.00,0,204
02/28/2001,222.60,222.60,222.60,222.60,0,204
03/01/2001,222.20,222.20,222.20,222.20,0,204
03/02/2001,223.45,223.45,223.45,223.45,0,204
03/05/2001,224.75,224.75,224.75,224.75,0,204
03/06/2001,223.75,223.75,223.75,223.75,0,204
03/07/2001,223.80,223.80,223.80,223.80,0,204
03/08/2001,223.20,223.20,223.20,223.20,0,204
03/09/2001,223.00,223.00,223.00,223.00,0,204
03/12/2001,222.25,222.25,222.25,222.25,0,204
03/13/2001,220.80,220.80,220.80,220.80,0,204
03/14/2001,219.15,219.15,219.15,219.15,0,204
03/15/2001,216.10,216.10,216.10,216.10,0,204
03/16/2001,216.40,216.40,216.40,216.40,0,204
03/19/2001,214.90,214.90,214.90,214.90,0,204
03/20/2001,216.50,216.50,216.50,216.50,4,204
03/21/2001,216.50,216.50,215.30,215.55,17,215
03/22/2001,215.50,215.50,214.20,214.20,15,220
03/23/2001,216.00,216.30,216.00,216.30,1,219
03/26/2001,218.10,218.10,218.10,218.10,0,219
03/27/2001,218.25,218.85,218.25,218.85,1,220
03/28/2001,216.55,216.55,216.55,216.55,3,222
03/29/2001,213.75,214.65,213.75,214.65,1,222
03/30/2001,211.75,211.75,211.75,211.75,0,222
04/02/2001,211.75,212.25,211.75,212.25,1,221
04/03/2001,213.00,213.25,213.00,213.25,200,421
04/04/2001,214.70,214.70,214.70,214.70,0,421
04/05/2001,214.50,214.50,214.50,214.50,0,421
04/06/2001,214.85,214.85,214.85,214.85,0,421
04/09/2001,215.20,215.20,215.20,215.20,10,431
04/10/2001,216.50,216.50,216.25,216.25,1,432
04/11/2001,218.50,218.50,217.00,217.00,1,432
04/12/2001,218.45,218.45,218.45,218.45,0,432
04/16/2001,218.85,218.85,218.85,218.85,0,432
04/17/2001,216.75,216.90,216.50,216.90,6,432
04/18/2001,215.75,217.50,215.75,217.50,1,431
04/19/2001,216.95,216.95,216.95,216.95,0,431
04/20/2001,216.45,216.45,216.45,216.45,1,430
04/23/2001,215.25,215.25,215.25,215.25,0,430
04/24/2001,216.00,216.00,216.00,216.00,20,450
04/25/2001,214.75,215.30,214.75,215.30,1,451
04/26/2001,216.50,216.80,216.50,216.80,1,451
04/27/2001,217.30,217.30,215.80,215.80,1,452
04/30/2001,216.20,216.20,215.75,216.05,2,452
05/01/2001,216.50,216.75,216.50,216.75,1,453
05/02/2001,216.00,217.00,216.00,217.00,33,469
05/03/2001,217.75,218.10,217.75,218.10,7,473
05/04/2001,216.80,217.10,216.70,217.10,4,474
05/07/2001,217.35,217.35,216.20,216.20,1,473
05/08/2001,216.50,216.50,215.90,216.30,2,474
05/09/2001,215.80,216.20,215.60,216.20,12,485
05/10/2001,216.00,216.50,215.75,215.75,15,496
05/11/2001,216.00,216.00,215.35,215.35,3,495
05/14/2001,216.60,216.60,216.00,216.00,2,495
05/15/2001,216.90,217.15,216.90,217.15,4,493
05/16/2001,217.00,217.15,216.90,217.15,4,493
05/17/2001,217.20,217.20,217.20,217.20,0,493
05/18/2001,217.20,219.20,217.20,219.05,5,493
05/21/2001,219.40,220.50,218.45,218.45,15,493
05/22/2001,217.60,217.70,216.50,217.35,9,495
05/23/2001,217.00,217.20,216.95,217.10,4,495
05/24/2001,218.00,218.00,216.20,216.65,6,496
05/25/2001,215.40,215.50,214.25,215.00,18,499
05/29/2001,213.50,213.50,211.90,211.90,50,511
05/30/2001,211.90,211.90,210.75,211.35,24,520
05/31/2001,210.50,211.00,209.75,210.25,17,522
06/01/2001,211.00,212.45,211.00,211.90,64,544
06/04/2001,212.25,212.55,210.60,210.60,62,560
06/05/2001,211.30,211.80,210.60,210.95,247,358
06/06/2001,210.50,210.70,209.60,210.50,39,366
06/07/2001,210.75,211.00,210.00,210.00,44,365
06/08/2001,210.30,212.00,210.30,212.00,37,373
06/11/2001,212.25,213.05,212.00,212.50,61,381
06/12/2001,211.80,213.40,211.00,212.80,97,404
06/13/2001,213.45,213.45,212.25,212.25,31,397
06/14/2001,212.30,212.60,212.00,212.25,26,403
06/15/2001,212.40,212.40,210.10,210.10,74,401
06/18/2001,210.50,211.00,210.00,210.05,21,395
06/19/2001,210.60,210.60,210.10,210.10,11,400
06/20/2001,209.00,209.00,206.30,206.35,59,393
06/21/2001,206.35,207.85,205.75,207.50,42,391
06/22/2001,207.80,208.50,206.10,206.20,31,393
06/25/2001,206.00,206.10,204.25,204.50,51,398
06/26/2001,205.10,206.50,205.10,206.25,18,392
06/27/2001,205.50,205.65,204.40,204.50,26,390
06/28/2001,204.00,204.45,203.90,204.35,12,370
06/29/2001,204.50,205.50,204.50,205.45,106,403
07/02/2001,205.00,205.25,203.50,203.70,31,402
07/03/2001,203.60,204.00,203.60,204.00,6,398
07/05/2001,204.50,206.00,203.80,205.75,80,413
07/06/2001,207.00,207.00,206.00,206.60,28,425
07/09/2001,205.90,206.60,205.60,205.75,26,425
07/10/2001,206.50,206.90,206.00,206.20,30,428
07/11/2001,206.90,207.80,206.90,207.25,73,446
07/12/2001,207.25,207.75,206.50,207.50,57,437
07/13/2001,207.50,207.50,207.20,207.30,20,433
07/16/2001,205.05,206.25,204.90,205.50,77,445
07/17/2001,207.25,208.00,206.80,207.00,33,441
07/18/2001,204.80,206.20,204.60,205.80,29,444
07/19/2001,205.90,206.20,204.30,204.85,65,453
07/20/2001,204.90,205.25,203.70,203.70,32,469
07/23/2001,203.50,203.70,202.60,203.50,46,469
07/24/2001,204.00,204.50,203.50,204.25,33,474
07/25/2001,204.60,205.10,203.90,205.00,22,456
07/26/2001,205.80,205.90,204.10,204.35,31,466
07/27/2001,203.80,204.75,203.80,204.75,11,463
07/30/2001,204.00,204.00,202.30,202.30,14,462
07/31/2001,202.40,203.50,202.40,203.25,23,463
08/01/2001,202.90,203.50,201.90,202.10,34,459
08/02/2001,202.50,202.70,201.30,201.30,26,460
08/03/2001,201.25,201.30,200.00,200.30,38,449
08/06/2001,200.45,200.50,199.75,200.25,51,446
08/07/2001,201.40,201.40,200.30,200.30,225,297
08/08/2001,200.70,200.70,200.50,200.50,149,202
08/09/2001,200.10,200.70,199.50,199.50,116,145
08/10/2001,200.50,201.80,200.50,200.79,35,118
