"Date","Open","High","Low","Close","Volume","OpenInt"
01/04/2000,20.800,21.450,20.800,21.420,427,13332
01/05/2000,21.350,21.350,21.100,21.100,865,13286
01/06/2000,21.200,21.450,21.030,21.030,1857,14665
01/07/2000,21.300,21.300,21.050,21.050,1129,14615
01/10/2000,21.080,21.420,21.080,21.420,792,14793
01/11/2000,21.700,21.960,21.550,21.960,827,14910
01/12/2000,21.960,22.280,21.900,22.230,625,14686
01/13/2000,22.380,22.430,22.300,22.360,1747,14973
01/14/2000,22.500,23.220,22.500,23.220,921,15279
01/18/2000,23.120,23.540,23.120,23.540,1194,15538
01/19/2000,23.400,23.500,23.320,23.500,2023,15727
01/20/2000,23.400,23.600,23.150,23.550,711,15697
01/21/2000,23.750,23.800,23.520,23.520,1360,15636
01/24/2000,23.480,23.580,23.350,23.550,604,16037
01/25/2000,23.500,23.820,23.500,23.800,1602,16211
01/26/2000,23.720,23.720,23.500,23.500,1273,15874
01/27/2000,23.500,23.540,23.200,23.200,2396,15002
01/28/2000,23.270,23.320,23.270,23.320,465,14508
01/31/2000,23.850,23.980,23.710,23.710,678,13895
02/01/2000,23.900,24.250,23.900,24.130,1709,14244
02/02/2000,24.350,24.400,23.760,23.760,2720,15537
02/03/2000,24.000,24.400,24.000,24.160,1300,15531
02/04/2000,24.150,24.680,24.050,24.680,1116,15767
02/07/2000,24.400,24.580,24.250,24.250,667,16028
02/08/2000,24.200,24.320,24.060,24.060,700,15966
02/09/2000,24.060,24.410,24.060,24.410,3347,16814
02/10/2000,24.400,24.690,24.400,24.690,1482,16988
02/11/2000,24.700,24.720,24.580,24.720,1067,16728
02/14/2000,24.900,25.300,24.850,25.300,1003,17090
02/15/2000,25.200,25.300,25.000,25.110,2105,17805
02/16/2000,25.300,25.480,25.200,25.480,3444,17815
02/17/2000,25.090,25.100,24.950,24.990,1422,18044
02/18/2000,24.750,24.850,24.750,24.850,1669,18827
02/22/2000,24.650,25.150,24.650,25.030,3017,19466
02/23/2000,24.900,25.150,24.900,25.000,1915,19701
02/24/2000,25.150,25.150,24.910,24.910,1089,19552
02/25/2000,25.050,25.400,25.040,25.180,2466,19645
02/28/2000,25.100,25.220,25.030,25.030,731,18978
02/29/2000,25.250,25.440,25.150,25.350,2607,18878
03/01/2000,25.600,26.190,25.580,26.190,1712,19475
03/02/2000,26.200,26.350,26.000,26.200,1719,19365
03/03/2000,26.250,26.250,25.850,26.210,641,19452
03/06/2000,26.400,26.600,26.240,26.600,843,19017
03/07/2000,26.800,27.760,26.800,27.760,2634,18922
03/08/2000,26.800,27.300,25.570,25.570,1505,19073
03/09/2000,26.000,26.230,25.100,26.230,2530,18466
03/10/2000,25.900,26.020,25.820,25.890,822,18389
03/13/2000,25.880,25.930,25.630,25.930,2470,18673
03/14/2000,25.830,25.980,25.740,25.980,707,18956
03/15/2000,25.500,25.750,25.500,25.660,2277,18443
03/16/2000,25.550,25.880,25.520,25.880,1706,18635
03/17/2000,25.850,25.980,25.600,25.870,1806,18319
03/20/2000,25.600,25.620,25.100,25.250,2703,18864
03/21/2000,25.250,25.580,25.250,25.550,1592,18896
03/22/2000,25.600,25.600,25.250,25.250,2326,17869
03/23/2000,25.400,25.400,25.280,25.300,1491,18218
03/24/2000,25.520,25.800,25.520,25.760,2160,17957
03/27/2000,25.700,25.700,25.530,25.530,392,18020
03/28/2000,25.540,25.540,25.080,25.080,2502,18016
03/29/2000,24.900,25.150,24.800,25.040,4149,17379
03/30/2000,25.080,25.190,25.080,25.190,3545,18205
03/31/2000,25.500,25.550,25.000,25.480,2749,18686
04/03/2000,25.430,25.540,25.000,25.060,1872,19466
04/04/2000,24.900,24.900,24.510,24.510,2736,19982
04/05/2000,24.500,24.730,24.470,24.730,1795,20148
04/06/2000,24.730,24.830,24.500,24.510,6048,22047
04/07/2000,24.320,24.400,23.910,23.910,1059,22227
04/10/2000,23.480,23.650,22.790,22.790,2526,21765
04/11/2000,22.950,23.200,22.950,23.070,3152,22822
04/12/2000,23.620,24.290,23.340,24.290,2340,22255
04/13/2000,24.300,24.500,23.950,24.020,5138,21828
04/14/2000,24.120,24.120,23.730,23.730,3092,20763
04/17/2000,23.400,24.000,23.350,23.870,3363,21518
04/18/2000,24.150,24.150,23.730,23.920,3957,21915
04/19/2000,24.100,24.750,24.050,24.620,4285,22468
04/20/2000,24.660,24.750,24.420,24.690,2709,23062
04/24/2000,24.750,24.940,24.710,24.880,977,22717
04/25/2000,24.600,24.760,24.350,24.420,1536,22630
04/26/2000,24.300,24.450,24.100,24.150,8990,23121
04/27/2000,24.350,24.730,24.300,24.700,4692,21820
04/28/2000,24.850,25.270,24.780,24.860,3046,23008
05/01/2000,24.720,25.040,24.720,24.950,2461,22853
05/02/2000,25.070,25.800,25.070,25.600,7847,23071
05/03/2000,25.600,25.830,25.450,25.460,8464,23421
05/04/2000,25.650,25.750,25.400,25.520,3048,23198
05/05/2000,25.400,25.780,25.400,25.780,3160,24076
05/08/2000,25.850,26.450,25.770,26.420,3596,23962
05/09/2000,26.420,27.150,26.420,27.000,10090,24539
05/10/2000,26.850,27.100,26.800,26.860,13328,25990
05/11/2000,26.850,27.840,26.850,27.660,8342,25553
05/12/2000,28.000,28.280,27.300,28.060,6412,25539
05/15/2000,27.850,28.410,27.820,28.410,4297,25117
05/16/2000,28.700,28.700,28.300,28.410,5577,27001
05/17/2000,28.400,28.500,28.150,28.380,6464,28020
05/18/2000,28.700,29.050,28.560,29.010,6387,27966
05/19/2000,28.930,28.950,28.500,28.840,8777,29461
05/22/2000,28.670,28.680,27.500,27.830,8203,29610
05/23/2000,27.800,27.970,27.500,27.810,8851,29731
05/24/2000,28.080,28.750,27.980,28.600,8864,31018
05/25/2000,28.650,29.050,28.420,28.980,10233,32042
05/26/2000,29.100,29.150,28.350,28.400,4961,31946
05/30/2000,28.450,28.930,28.450,28.770,5422,32874
05/31/2000,29.000,29.250,27.800,27.890,16384,33378
06/01/2000,28.380,28.800,28.130,28.710,13962,34761
06/02/2000,28.500,28.980,28.450,28.740,8403,35765
06/05/2000,28.500,28.550,28.200,28.250,8376,35596
06/06/2000,28.300,28.740,28.200,28.300,10500,35938
06/07/2000,28.000,28.700,27.750,28.660,13792,36955
06/08/2000,28.550,28.890,28.200,28.390,9859,36912
06/09/2000,28.550,28.620,28.150,28.460,8261,38147
06/12/2000,29.250,29.600,29.050,29.530,16741,38547
06/13/2000,29.600,30.400,29.550,30.160,28306,43478
06/14/2000,30.000,30.400,29.920,30.090,14690,44549
