"Date","Open","High","Low","Close","Volume","OpenInt"
01/03/2000,84.00,84.25,83.50,83.50,35,683
01/04/2000,83.20,83.20,82.75,82.75,4,683
01/05/2000,84.50,84.50,84.50,84.50,1,683
01/06/2000,83.50,84.00,83.40,83.40,28,707
01/07/2000,84.00,84.00,83.75,83.75,105,727
01/10/2000,84.25,84.25,83.90,83.90,41,756
01/11/2000,83.00,83.50,82.00,82.05,103,791
01/12/2000,82.50,82.50,82.45,82.45,10,801
01/13/2000,82.75,84.50,82.75,84.50,7,803
01/14/2000,83.75,84.25,83.50,83.50,17,820
01/18/2000,84.00,84.00,83.75,84.00,89,858
01/19/2000,83.90,83.90,83.25,83.25,38,886
01/20/2000,82.50,83.70,82.30,83.70,24,905
01/21/2000,84.00,84.30,83.50,83.50,68,941
01/24/2000,83.75,83.75,82.00,82.55,62,940
01/25/2000,83.50,83.50,82.50,82.55,6,945
01/26/2000,83.00,83.25,82.75,83.25,5,945
01/27/2000,83.00,83.00,82.05,82.05,6,948
01/28/2000,81.90,82.00,80.90,80.90,141,1017
01/31/2000,80.00,80.25,79.45,79.45,211,1168
02/01/2000,79.35,80.25,79.15,80.25,39,1186
02/02/2000,80.70,81.25,80.70,80.90,8,1192
02/03/2000,81.00,81.25,81.00,81.25,10,1199
02/04/2000,81.80,81.80,80.50,80.50,10,1207
02/07/2000,80.40,80.60,80.40,80.60,11,1218
02/08/2000,81.90,83.00,81.90,83.00,3,1215
02/09/2000,83.75,83.90,83.05,83.05,40,1228
02/10/2000,83.25,83.60,82.40,83.25,9,1231
02/11/2000,83.90,85.90,83.50,85.50,237,1327
02/14/2000,85.25,85.80,85.20,85.20,64,1350
02/15/2000,85.20,85.20,83.80,84.25,50,1362
02/16/2000,84.00,84.20,83.25,83.45,340,1509
02/17/2000,84.00,85.00,83.25,83.75,80,1529
02/18/2000,83.00,83.00,82.15,82.15,59,1573
02/22/2000,82.50,84.00,82.50,83.00,15,1564
02/23/2000,83.30,83.50,83.30,83.30,93,1562
02/24/2000,83.30,84.00,82.75,83.90,130,1642
02/25/2000,85.00,86.10,85.00,86.00,205,1742
02/28/2000,85.75,86.20,85.00,85.05,85,1738
02/29/2000,85.00,85.75,82.25,82.30,161,1819
03/01/2000,83.25,83.65,83.20,83.35,269,1946
03/02/2000,83.80,84.25,83.20,84.25,128,1931
03/03/2000,84.50,84.50,83.30,83.30,22,1944
03/06/2000,83.75,83.75,81.90,82.35,108,2002
03/07/2000,82.00,82.10,81.50,81.65,443,1905
03/08/2000,81.90,82.10,81.30,82.00,78,1890
03/09/2000,82.25,83.00,82.25,82.35,138,1873
03/10/2000,81.00,82.10,80.50,82.10,154,1897
03/13/2000,82.35,82.55,81.90,82.55,42,1896
03/14/2000,82.50,83.40,82.50,83.40,126,1941
03/15/2000,84.00,85.10,84.00,84.25,139,1934
03/16/2000,84.00,84.75,84.00,84.75,4,1938
03/17/2000,85.20,85.20,84.20,84.70,110,1935
03/20/2000,84.70,85.10,83.50,83.50,73,1926
03/21/2000,82.95,83.00,82.50,82.90,188,2021
03/22/2000,83.25,83.25,83.00,83.00,53,2030
03/23/2000,83.50,83.80,83.25,83.25,68,2077
03/24/2000,83.50,83.50,82.05,82.05,56,2100
03/27/2000,82.60,82.60,82.10,82.10,13,2103
03/28/2000,82.20,82.20,82.05,82.05,79,2140
03/29/2000,82.40,82.40,82.05,82.10,133,2185
03/30/2000,81.60,82.25,81.30,81.80,33,2190
03/31/2000,81.75,81.90,81.50,81.70,76,2234
04/03/2000,82.00,83.30,82.00,82.85,23,2240
04/04/2000,82.70,82.90,81.90,81.90,66,2286
04/05/2000,82.00,82.00,81.00,81.40,176,2339
04/06/2000,81.10,81.40,81.00,81.00,154,2467
04/07/2000,81.15,81.75,81.15,81.45,59,2480
04/10/2000,81.60,82.25,81.50,82.25,273,2704
04/11/2000,82.00,82.25,81.75,82.20,51,2736
04/12/2000,82.70,83.50,82.70,83.15,36,2741
04/13/2000,83.35,83.90,82.80,83.85,110,2797
04/14/2000,83.85,83.85,82.00,82.50,178,2908
04/17/2000,82.30,84.80,82.00,84.65,363,2974
04/18/2000,84.50,85.00,83.60,84.75,228,3059
04/19/2000,84.70,84.70,83.25,83.55,100,3043
04/20/2000,83.50,83.50,82.60,82.70,964,3950
04/24/2000,82.40,83.20,82.40,82.70,78,3978
04/25/2000,82.50,82.50,81.00,81.50,389,4150
04/26/2000,81.25,82.00,81.25,81.85,110,4192
04/27/2000,81.90,81.90,80.55,80.55,349,4310
04/28/2000,80.25,80.60,79.90,80.00,309,4465
05/01/2000,80.75,83.60,80.75,83.60,216,4551
05/02/2000,83.35,84.25,83.10,84.25,314,4519
05/03/2000,84.30,84.80,81.30,81.60,332,4475
05/04/2000,81.60,82.40,81.40,81.40,73,4498
05/05/2000,82.50,82.90,82.00,82.20,48,4524
05/08/2000,82.40,82.40,81.55,81.55,45,4540
05/09/2000,81.60,83.50,81.60,83.50,176,4560
05/10/2000,83.50,83.80,83.05,83.75,127,4631
