"Date","Open","High","Low","Close","Volume","OpenInt"
01/04/1999,4145.00,4204.00,4145.00,4204.00,155,13350
01/05/1999,4250.00,4250.00,4250.00,4250.00,0,13350
01/06/1999,4368.50,4376.50,4250.00,4250.00,403,0
01/07/1999,4315.00,4315.00,4315.00,4315.00,0,0
01/08/1999,4312.00,4312.00,4312.00,4312.00,0,0
01/11/1999,4255.00,4255.00,4255.00,4255.00,0,0
01/12/1999,4162.00,4162.00,4162.00,4162.00,0,0
01/13/1999,4015.00,4015.00,4015.00,4015.00,0,0
01/14/1999,4049.00,4049.00,4049.00,4049.00,0,0
01/15/1999,4099.00,4099.00,4099.00,4099.00,0,0
01/18/1999,4215.00,4215.00,4215.00,4215.00,0,0
01/19/1999,4205.00,4205.00,4174.00,4174.00,315,315
01/20/1999,4251.00,4251.00,4251.00,4251.00,0,315
01/21/1999,4206.00,4206.00,4206.00,4206.00,0,315
01/22/1999,4078.00,4078.00,4078.00,4078.00,0,315
01/25/1999,4072.00,4072.00,4072.00,4072.00,0,315
01/26/1999,4109.00,4109.00,4109.00,4109.00,0,315
01/27/1999,4137.00,4137.00,4137.00,4137.00,0,315
01/28/1999,4270.00,4270.00,4270.00,4270.00,0,315
01/29/1999,4300.00,4300.00,4300.00,4300.00,0,315
02/01/1999,4366.00,4366.00,4366.00,4366.00,0,315
02/02/1999,4291.00,4291.00,4291.00,4291.00,0,315
02/03/1999,4228.00,4228.00,4228.00,4228.00,0,315
02/04/1999,4221.00,4221.00,4211.00,4211.00,0,315
02/05/1999,4216.00,4216.00,4216.00,4216.00,0,315
02/08/1999,4210.00,4210.00,4210.00,4210.00,0,315
02/09/1999,4079.00,4079.00,4079.00,4079.00,0,315
02/10/1999,4038.00,4038.00,4038.00,4038.00,0,315
02/11/1999,4114.50,4114.50,4114.50,4114.50,0,315
02/12/1999,4083.00,4083.00,4083.00,4083.00,0,315
02/15/1999,4110.00,4110.00,4110.00,4110.00,0,315
02/16/1999,4095.00,4095.00,4095.00,4095.00,0,315
02/17/1999,4043.00,4043.00,4043.00,4043.00,0,315
02/18/1999,4060.50,4069.50,4060.50,4069.50,315,630
02/19/1999,4144.50,4144.50,4144.50,4144.50,1,630
02/22/1999,4210.50,4210.50,4210.50,4210.50,1,630
02/23/1999,4259.00,4259.00,4259.00,4259.00,1,630
02/24/1999,4256.00,4256.00,4256.00,4256.00,1,630
02/25/1999,4145.00,4145.00,4145.00,4145.00,1,630
02/26/1999,4123.00,4123.00,4123.00,4123.00,1,630
03/01/1999,4062.00,4062.00,4062.00,4062.00,1,630
03/02/1999,4080.50,4080.50,4077.00,4077.00,350,980
03/03/1999,4032.00,4032.00,4032.00,4032.00,1,980
03/04/1999,4146.00,4146.00,4146.00,4146.00,1,980
03/05/1999,4237.00,4237.00,4237.00,4237.00,1,980
03/08/1999,4231.00,4231.00,4231.00,4231.00,1,980
03/09/1999,4210.00,4210.00,4210.00,4210.00,1,980
03/10/1999,4203.00,4203.00,4203.00,4203.00,1,980
03/11/1999,4243.00,4243.00,4243.00,4243.00,1,980
03/12/1999,4212.00,4212.00,4212.00,4212.00,1,980
03/15/1999,4235.00,4235.00,4235.00,4235.00,1,980
03/16/1999,4235.00,4235.00,4233.00,4233.00,1,980
03/17/1999,4209.50,4209.50,4209.50,4209.50,1,980
03/18/1999,4192.00,4192.00,4192.00,4192.00,1,980
03/19/1999,4267.50,4267.50,4267.50,4267.50,1,980
03/22/1999,4267.50,4267.50,4238.00,4238.00,1,980
03/23/1999,4238.00,4238.00,4116.00,4116.00,1,980
03/24/1999,4116.00,4116.00,4075.00,4075.00,1,980
03/25/1999,4075.00,4179.00,4075.00,4179.00,1,980
03/26/1999,4138.00,4138.00,4138.00,4138.00,1,980
03/29/1999,4195.00,4195.00,4195.00,4195.00,1,980
03/30/1999,4190.00,4190.00,4190.00,4190.00,1,980
03/31/1999,4210.00,4210.00,4210.00,4210.00,1,980
04/01/1999,4254.00,4254.00,4254.00,4254.00,1,980
04/02/1999,4269.00,4269.00,4269.00,4269.00,1,0
04/05/1999,4278.00,4278.00,4278.00,4278.00,0,980
04/06/1999,4331.00,4331.00,4331.00,4331.00,1,980
04/07/1999,4337.00,4337.00,4337.00,4337.00,1,980
04/08/1999,4359.00,4359.00,4359.00,4359.00,1,980
04/09/1999,4382.00,4382.00,4382.00,4382.00,1,980
04/12/1999,4368.00,4368.00,4368.00,4368.00,1,980
04/13/1999,4358.50,4358.50,4358.50,4358.50,1,980
04/14/1999,4345.00,4345.00,4345.00,4345.00,1,980
04/15/1999,4317.00,4317.00,4317.00,4317.00,1,980
04/16/1999,4303.50,4303.50,4303.50,4303.50,250,1230
04/19/1999,4390.50,4390.50,4390.50,4390.50,100,1230
04/20/1999,4270.00,4270.00,4270.00,4270.00,0,1230
04/21/1999,4314.00,4314.00,4314.00,4314.00,0,1230
04/22/1999,4312.00,4312.00,4312.00,4312.00,0,1230
04/23/1999,4281.00,4281.00,4281.00,4281.00,0,1230
04/26/1999,4303.00,4303.00,4303.00,4303.00,0,1230
04/27/1999,4398.00,4398.00,4398.00,4398.00,0,1230
04/28/1999,4386.00,4386.00,4386.00,4386.00,0,1230
04/29/1999,4396.00,4396.00,4396.00,4396.00,0,1230
04/30/1999,4444.50,4444.50,4444.50,4444.50,0,1230
05/03/1999,4458.50,4458.50,4458.50,4458.50,0,1230
05/04/1999,4443.50,4443.50,4443.50,4443.50,0,1230
05/05/1999,4391.00,4391.00,4391.00,4391.00,0,1230
05/06/1999,4344.00,4344.00,4344.00,4344.00,0,1230
05/07/1999,4314.00,4314.00,4314.00,4314.00,0,1230
05/10/1999,4359.00,4359.00,4359.00,4359.00,0,1230
05/11/1999,4373.00,4373.00,4373.00,4373.00,0,1230
05/12/1999,4369.00,4369.00,4369.00,4369.00,0,1230
05/13/1999,4436.00,4436.00,4436.00,4436.00,0,1230
05/14/1999,4330.00,4330.00,4330.00,4330.00,0,1230
05/17/1999,4266.00,4266.00,4266.00,4266.00,0,1230
05/18/1999,4324.50,4324.50,4324.50,4324.50,100,1330
05/19/1999,4387.00,4387.00,4387.00,4387.00,570,1900
05/20/1999,4443.00,4443.00,4443.00,4443.00,0,1900
05/21/1999,4421.00,4421.00,4421.00,4421.00,0,1900
05/24/1999,4439.00,4439.00,4439.00,4439.00,0,1900
05/25/1999,4400.00,4400.00,4400.00,4400.00,0,1900
05/26/1999,4405.00,4405.00,4405.00,4405.00,0,1900
05/27/1999,4348.00,4348.00,4348.00,4348.00,0,1900
05/28/1999,4346.00,4346.00,4346.00,4346.00,0,1900
05/31/1999,4372.00,4372.00,4372.00,4372.00,0,1900
06/01/1999,4340.00,4340.00,4340.00,4340.00,0,1900
