"Date","Open","High","Low","Close","Volume","OpenInt"
03/01/1999,335.00,335.00,331.00,331.00,15,15
03/02/1999,334.55,334.55,334.55,334.55,0,15
03/03/1999,327.85,327.85,327.85,327.85,0,15
03/04/1999,328.10,328.10,328.10,328.10,0,15
03/05/1999,328.50,328.50,328.50,328.50,0,15
03/08/1999,330.45,330.45,330.45,330.45,0,15
03/09/1999,328.60,328.60,328.60,328.60,0,15
03/10/1999,329.50,329.50,329.50,329.50,0,15
03/11/1999,332.25,332.25,332.25,332.25,0,15
03/12/1999,332.40,332.40,332.40,332.40,0,15
03/15/1999,333.95,333.95,333.95,333.95,0,15
03/16/1999,334.00,334.00,334.00,334.00,0,15
03/17/1999,331.75,331.75,331.75,331.75,0,15
03/18/1999,334.00,334.00,334.00,334.00,0,15
03/19/1999,342.20,342.20,342.20,342.20,0,15
03/22/1999,342.80,342.80,342.80,342.80,0,15
03/23/1999,340.75,340.75,340.75,340.75,0,15
03/24/1999,340.50,340.50,340.50,340.50,0,15
03/25/1999,346.75,346.75,346.75,346.75,0,14
03/26/1999,352.00,352.00,352.00,352.00,0,15
03/29/1999,346.75,346.75,346.75,346.75,0,15
03/30/1999,344.00,344.00,344.00,344.00,0,15
03/31/1999,342.20,342.20,342.20,342.20,0,15
04/01/1999,338.85,338.85,338.85,338.85,0,15
04/05/1999,341.00,341.00,341.00,341.00,0,15
04/06/1999,346.00,346.00,346.00,346.00,0,15
04/07/1999,350.10,350.10,350.10,350.10,0,15
04/08/1999,343.85,343.85,343.85,343.85,0,15
04/09/1999,348.75,348.75,348.75,348.75,0,15
04/12/1999,350.25,350.25,350.25,350.25,0,15
04/13/1999,351.20,351.20,351.20,351.20,0,15
04/14/1999,352.90,352.90,352.90,352.90,0,15
04/15/1999,354.15,354.15,354.15,354.15,0,15
04/16/1999,357.50,357.50,357.50,357.50,0,15
04/19/1999,367.20,367.20,367.20,367.20,0,15
04/20/1999,370.05,370.05,370.05,370.05,0,15
04/21/1999,361.90,361.90,361.90,361.90,0,15
04/22/1999,357.15,357.15,357.15,357.15,0,15
04/23/1999,342.95,342.95,342.95,342.95,0,15
04/26/1999,336.75,336.75,336.75,336.75,0,15
04/27/1999,338.00,338.00,338.00,338.00,0,15
04/28/1999,324.00,324.00,324.00,324.00,0,15
04/29/1999,330.40,330.40,330.40,330.40,0,15
04/30/1999,298.00,298.00,298.00,298.00,0,15
05/03/1999,286.30,286.30,286.30,286.30,0,15
05/04/1999,283.55,283.55,283.55,283.55,0,15
05/05/1999,289.70,289.70,289.70,289.70,0,15
05/06/1999,308.95,308.95,308.95,308.95,0,15
05/07/1999,331.10,331.10,331.10,331.10,0,15
05/10/1999,324.25,324.25,324.25,324.25,0,15
05/11/1999,328.25,328.25,328.25,328.25,0,15
05/12/1999,332.50,332.50,332.50,332.50,0,15
05/13/1999,338.00,338.00,338.00,338.00,0,15
05/14/1999,339.00,339.00,339.00,339.00,0,15
05/17/1999,335.90,335.90,335.90,335.90,0,15
05/18/1999,337.20,337.20,337.20,337.20,3,15
05/19/1999,332.00,332.00,332.00,332.00,0,15
05/20/1999,324.25,324.25,324.25,324.25,0,15
05/21/1999,333.20,333.20,333.20,333.20,0,15
05/24/1999,329.50,329.50,329.50,329.50,0,15
05/25/1999,334.45,334.45,334.45,334.45,0,15
05/26/1999,337.75,337.75,337.75,337.75,0,15
05/27/1999,337.75,337.75,337.75,337.75,0,15
05/28/1999,336.40,336.40,336.40,336.40,0,15
06/01/1999,337.60,337.60,337.60,337.60,0,15
06/02/1999,339.75,339.75,339.75,339.75,0,15
06/03/1999,338.50,338.50,338.50,338.50,0,15
06/04/1999,341.00,341.00,341.00,341.00,0,15
06/07/1999,342.50,342.50,342.50,342.50,0,15
06/08/1999,344.40,344.40,344.40,344.40,0,15
06/09/1999,348.00,348.00,348.00,348.00,0,15
06/10/1999,347.90,347.90,347.90,347.90,0,15
06/11/1999,341.80,341.80,341.80,341.80,0,15
06/14/1999,333.80,333.80,333.80,333.80,0,15
06/15/1999,334.65,334.65,334.65,334.65,0,15
06/16/1999,334.00,334.00,334.00,334.00,0,15
06/17/1999,335.95,335.95,335.95,335.95,0,15
06/18/1999,338.50,338.50,338.50,338.50,0,15
06/21/1999,332.00,332.00,332.00,332.00,0,15
06/22/1999,330.00,330.00,330.00,330.00,0,15
06/23/1999,323.80,323.80,323.80,323.80,0,15
06/24/1999,327.75,327.75,327.75,327.75,0,15
06/25/1999,327.30,327.30,327.30,327.30,0,15
06/28/1999,324.50,324.50,324.50,324.50,0,15
06/29/1999,320.25,320.25,320.25,320.25,0,15
06/30/1999,317.30,317.30,317.30,317.30,0,15
07/01/1999,318.50,318.50,318.50,318.50,0,15
07/02/1999,315.50,315.50,315.50,315.50,0,15
07/06/1999,312.15,312.15,312.15,312.15,0,15
07/07/1999,318.40,318.40,318.40,318.40,0,15
07/08/1999,328.25,328.25,328.25,328.25,0,15
07/09/1999,328.50,328.50,328.50,328.50,0,15
07/12/1999,332.45,332.45,332.45,332.45,0,15
07/13/1999,336.85,336.85,336.85,336.85,0,15
07/14/1999,341.75,341.75,341.75,341.75,0,15
07/15/1999,334.25,334.25,334.25,334.25,0,15
07/16/1999,335.50,335.50,335.50,335.50,0,15
07/19/1999,334.90,334.90,334.90,334.90,0,15
07/20/1999,336.50,336.50,336.50,336.50,0,15
07/21/1999,339.60,339.60,339.60,339.60,0,15
07/22/1999,340.75,340.75,340.75,340.75,0,15
