"Date","Open","High","Low","Close","Volume","OpenInt"
11/02/1999,386.20,386.20,386.20,386.20,8,5
11/03/1999,386.15,386.15,386.15,386.15,2,5
11/04/1999,389.80,389.80,389.80,389.80,0,5
11/05/1999,390.50,390.50,390.50,390.50,20,5
11/08/1999,390.50,390.50,390.50,390.50,0,5
11/09/1999,398.00,398.00,394.65,394.65,2,6
11/10/1999,402.65,402.65,402.65,402.65,1,6
11/11/1999,401.00,401.00,401.00,401.00,1,6
11/12/1999,402.60,402.60,402.60,402.60,1,6
11/15/1999,403.50,403.50,403.50,403.50,1,6
11/16/1999,396.00,396.00,396.00,396.00,1,6
11/17/1999,398.75,398.75,398.75,398.75,1,7
11/18/1999,387.50,387.50,387.50,387.50,1,7
11/19/1999,386.15,386.15,386.15,386.15,1,7
11/22/1999,393.65,393.65,393.65,393.65,1,7
11/23/1999,395.75,395.75,395.75,395.75,1,7
11/24/1999,394.15,394.15,394.15,394.15,1,7
11/29/1999,390.00,390.00,388.75,388.75,2,9
11/30/1999,390.30,390.30,390.30,390.30,1,9
12/01/1999,389.50,389.50,389.50,389.50,1,9
12/02/1999,394.65,394.65,394.65,394.65,1,9
12/03/1999,400.00,400.00,400.00,400.00,3,7
12/06/1999,408.45,408.45,408.45,408.45,1,6
12/07/1999,402.00,405.10,402.00,405.10,2,11
12/08/1999,405.30,405.30,405.30,405.30,0,11
12/09/1999,406.20,406.20,406.20,406.20,1,11
12/10/1999,416.05,416.05,416.05,416.05,0,11
12/13/1999,423.00,423.00,423.00,423.00,0,11
12/14/1999,423.00,428.65,423.00,428.65,1,12
12/15/1999,428.50,428.75,428.50,428.75,1,12
12/16/1999,437.25,437.25,437.25,437.25,50,62
12/17/1999,440.00,441.35,440.00,441.35,2,63
12/20/1999,438.20,438.20,438.20,438.20,33,62
12/21/1999,436.65,436.65,436.65,436.65,1,61
12/22/1999,434.00,438.60,434.00,438.60,2,90
12/23/1999,441.25,441.25,441.25,441.25,1,90
12/27/1999,448.00,448.00,446.20,446.20,1,91
12/28/1999,446.40,446.40,446.40,446.40,1,91
12/29/1999,451.50,451.90,448.00,451.90,5,95
12/30/1999,446.45,446.45,446.45,446.45,5,95
01/04/2000,439.15,439.15,439.15,439.15,1,94
01/05/2000,434.60,434.60,434.60,434.60,1,94
01/06/2000,433.00,433.00,431.30,431.30,7,99
01/07/2000,430.00,441.00,430.00,439.90,2,100
01/10/2000,445.00,447.95,445.00,447.95,2,102
01/11/2000,445.40,445.40,445.40,445.40,0,99
01/12/2000,448.25,448.25,448.25,448.25,1,99
01/13/2000,443.00,443.00,443.00,443.00,1,99
01/14/2000,437.00,437.00,437.00,437.00,1,99
01/18/2000,437.00,437.00,434.70,434.70,1,99
01/19/2000,437.00,440.25,437.00,440.25,132,223
01/20/2000,446.00,448.70,446.00,448.70,6,218
01/21/2000,451.00,454.85,451.00,454.85,54,274
01/24/2000,460.00,467.25,460.00,467.25,4,275
01/25/2000,472.00,476.00,471.00,474.50,47,306
01/26/2000,468.25,468.25,468.25,468.25,26,326
01/27/2000,479.00,479.00,479.00,479.00,45,355
01/28/2000,483.00,483.00,482.00,482.15,149,391
01/31/2000,480.95,480.95,480.95,480.95,0,391
02/01/2000,486.00,489.55,486.00,489.55,140,506
02/02/2000,498.00,499.25,498.00,499.25,111,586
02/03/2000,508.00,513.00,505.25,511.05,10,594
02/04/2000,515.00,522.50,515.00,522.50,133,715
02/07/2000,535.00,538.90,535.00,538.90,235,861
02/08/2000,577.00,579.00,568.00,577.80,120,928
02/09/2000,580.00,591.00,580.00,588.65,73,965
02/10/2000,581.00,581.00,569.00,578.50,80,1034
02/11/2000,590.00,596.85,589.00,596.85,151,1123
02/14/2000,600.00,606.00,594.00,603.00,84,1125
02/15/2000,625.00,655.00,625.00,652.35,347,1274
02/16/2000,670.00,705.00,670.00,699.15,303,1315
02/17/2000,705.00,740.00,687.00,697.55,182,1352
02/18/2000,689.00,695.00,659.50,693.25,122,1374
02/22/2000,760.00,825.00,730.00,809.80,629,1742
02/23/2000,750.00,750.00,710.00,713.00,220,1867
02/24/2000,691.00,710.00,690.00,693.40,508,2052
02/25/2000,675.00,700.00,670.00,686.00,224,2122
02/28/2000,700.00,720.00,700.00,718.70,315,2245
02/29/2000,727.00,730.00,705.00,710.00,237,2343
03/01/2000,700.00,700.00,680.00,682.90,206,2300
03/02/2000,665.00,670.00,655.00,658.90,268,2334
03/03/2000,640.10,660.00,633.00,650.00,178,2279
03/06/2000,645.00,651.00,641.00,650.00,28,2252
03/07/2000,633.00,670.00,632.90,665.50,152,2262
03/08/2000,666.00,715.00,666.00,704.70,98,2281
03/09/2000,702.85,702.85,675.25,687.00,57,2272
03/10/2000,700.00,700.00,695.00,700.00,42,2269
03/13/2000,696.00,696.00,685.00,685.00,27,2271
03/14/2000,690.00,690.00,685.00,690.00,30,2279
03/15/2000,691.00,708.00,691.00,699.00,80,2273
03/16/2000,710.00,719.00,710.00,713.00,55,2283
03/17/2000,713.00,717.00,709.00,710.00,9,1
03/20/2000,709.00,710.00,675.00,678.40,62,2308
03/21/2000,680.00,680.00,650.50,655.00,199,2341
03/22/2000,655.00,670.00,650.50,652.05,88,2337
03/23/2000,647.00,658.00,638.00,642.00,138,2341
03/24/2000,630.00,631.00,615.10,618.00,193,2306
03/27/2000,610.00,620.00,605.00,614.75,83,2283
03/28/2000,616.50,622.00,615.00,615.55,115,2325
03/29/2000,620.00,620.00,610.00,610.00,54,2373
03/30/2000,610.00,610.00,595.00,602.80,76,2360
03/31/2000,595.00,600.00,555.00,595.50,212,2309
04/03/2000,585.00,588.00,578.00,582.00,58,2318
04/04/2000,582.00,598.00,582.00,592.35,47,2321
04/05/2000,595.00,599.00,590.00,595.70,72,2344
04/06/2000,590.00,595.00,585.00,586.00,55,2351
04/07/2000,582.00,582.00,572.00,579.00,86,2312
04/10/2000,568.00,568.00,550.00,555.00,254,2219
04/11/2000,548.00,568.00,547.50,565.20,188,2222
04/12/2000,562.00,566.00,562.00,562.00,42,2242
04/13/2000,564.00,564.00,559.00,560.70,160,2216
04/14/2000,563.00,581.00,563.00,580.95,82,2229
04/17/2000,577.00,581.00,575.00,577.50,55,2236
04/18/2000,579.00,587.00,579.00,585.15,70,2246
04/19/2000,583.00,583.00,570.20,574.30,60,2250
04/20/2000,560.00,569.90,560.00,562.10,70,2254
04/24/2000,563.00,565.90,562.50,565.40,16,2251
04/25/2000,564.00,580.00,564.00,578.75,41,2254
04/26/2000,575.00,576.00,573.00,574.90,92,2266
04/27/2000,577.00,595.00,577.00,590.80,164,2300
04/28/2000,600.00,625.00,600.00,620.60,107,2315
05/01/2000,620.00,649.90,614.00,630.00,95,2313
05/02/2000,630.00,630.00,588.00,599.00,139,2283
05/03/2000,590.00,600.00,578.00,593.25,136,2310
05/04/2000,575.20,589.00,575.00,588.50,276,2240
05/05/2000,580.00,586.00,580.00,585.40,123,2310
05/08/2000,580.00,584.00,580.00,584.00,109,2273
05/09/2000,589.40,589.40,581.00,584.35,316,2287
05/10/2000,579.50,584.50,577.00,583.60,137,2202
05/11/2000,578.00,581.00,576.00,577.60,65,2179
05/12/2000,575.00,576.00,572.50,573.50,90,2115
05/15/2000,571.00,573.00,562.10,567.50,127,2065
05/16/2000,565.50,579.90,565.50,576.00,80,2052
05/17/2000,568.00,579.90,568.00,572.25,142,1906
05/18/2000,572.90,574.50,572.25,574.50,175,1770
05/19/2000,575.00,592.00,574.50,578.50,294,1718
05/22/2000,572.00,572.00,565.00,570.10,378,1398
05/23/2000,566.00,578.00,566.00,575.00,339,1243
05/24/2000,566.00,570.00,565.00,569.00,260,1143
05/25/2000,565.00,566.00,563.00,565.00,390,820
05/26/2000,563.00,566.00,563.00,565.50,259,633
05/30/2000,565.50,572.00,565.00,570.20,241,470
05/31/2000,574.00,581.85,570.00,581.85,110,502
06/01/2000,575.00,583.00,572.00,578.50,33,128
06/02/2000,588.00,594.35,588.00,594.35,8,99
06/05/2000,614.00,618.65,614.00,618.65,9,88
06/06/2000,620.65,620.65,620.65,620.65,33,86
06/07/2000,635.00,641.15,635.00,641.15,4,84
06/08/2000,646.00,646.00,644.20,644.20,9,63
06/09/2000,648.00,648.00,645.05,645.05,1,61
06/12/2000,648.50,648.50,645.75,645.75,6,60
06/13/2000,666.30,666.30,666.30,666.30,5,60
06/14/2000,665.00,665.00,665.00,665.00,2,55
06/15/2000,673.50,673.50,671.90,671.90,1,40
06/16/2000,690.00,690.00,684.95,684.95,18,42
06/19/2000,692.15,692.15,692.15,692.15,0,15
06/20/2000,691.00,691.00,688.00,688.00,1,9
06/21/2000,679.45,679.45,679.45,679.45,1,8
06/22/2000,651.65,651.65,651.65,651.65,1,8
06/23/2000,665.00,665.00,662.00,662.00,2,9
06/26/2000,667.00,667.00,667.00,667.00,1,4
06/27/2000,654.15,654.15,654.15,654.15,0,2
