"Date","Open","High","Low","Close","Volume","OpenInt"
11/11/1998,145.50,145.50,145.50,145.50,1,1
11/12/1998,143.00,147.00,143.00,145.00,0,1
11/13/1998,144.50,144.50,144.50,144.50,0,1
11/16/1998,143.00,143.00,143.00,143.00,0,1
11/17/1998,143.00,143.00,143.00,143.00,0,1
11/18/1998,143.00,143.00,143.00,143.00,0,1
11/19/1998,142.50,142.50,142.50,142.50,0,1
11/20/1998,142.00,142.00,142.00,142.00,0,1
11/23/1998,141.50,141.50,141.50,141.50,0,1
11/24/1998,141.50,141.50,141.50,141.50,0,1
11/25/1998,141.00,141.00,141.00,141.00,0,1
11/27/1998,141.50,142.00,141.50,141.75,0,1
11/30/1998,141.50,141.50,141.50,141.50,0,1
12/01/1998,140.50,140.50,140.50,140.50,0,1
12/02/1998,139.50,140.00,139.50,139.75,0,1
12/03/1998,139.75,139.75,139.75,139.75,0,1
12/04/1998,139.75,139.75,139.75,139.75,0,1
12/07/1998,139.75,139.75,139.75,139.75,0,1
12/08/1998,139.00,139.00,139.00,139.00,0,1
12/09/1998,137.50,138.50,137.50,138.00,0,1
12/10/1998,138.00,138.00,138.00,138.00,0,1
12/11/1998,138.00,138.00,138.00,138.00,0,1
12/14/1998,138.00,138.00,138.00,138.00,0,1
12/15/1998,138.00,138.00,138.00,138.00,0,1
12/16/1998,138.00,138.00,138.00,138.00,0,1
12/17/1998,137.00,137.00,137.00,137.00,0,1
12/18/1998,135.00,136.00,135.00,135.50,0,1
12/21/1998,135.00,135.00,135.00,135.00,5,6
12/22/1998,134.00,135.00,134.00,134.50,1,6
12/23/1998,133.00,134.00,133.00,133.50,1,6
12/24/1998,133.00,134.00,133.00,133.50,1,6
12/28/1998,133.00,134.00,133.00,133.50,1,6
12/29/1998,133.50,133.50,133.50,133.50,1,6
12/30/1998,132.50,132.50,132.50,132.50,1,6
12/31/1998,131.50,132.50,131.50,132.00,1,6
01/04/1999,132.00,132.00,132.00,132.00,1,6
01/05/1999,132.00,132.00,132.00,132.00,1,6
01/06/1999,133.00,133.00,133.00,133.00,1,6
01/07/1999,133.00,133.00,133.00,133.00,1,6
01/08/1999,133.00,133.00,133.00,133.00,1,6
01/11/1999,133.00,133.00,133.00,133.00,1,6
01/12/1999,130.00,130.00,130.00,130.00,1,6
01/13/1999,127.00,127.00,127.00,127.00,1,6
01/14/1999,127.00,127.00,127.00,127.00,1,6
01/15/1999,127.00,127.00,127.00,127.00,1,6
