"Date","Open","High","Low","Close","Volume","OpenInt"
12/16/1999,57.40,57.40,57.40,57.40,0,0
12/17/1999,57.10,57.10,57.10,57.10,0,0
12/20/1999,57.10,57.10,57.10,57.10,0,0
12/21/1999,57.15,57.15,57.15,57.15,0,0
12/22/1999,56.80,56.80,56.80,56.80,0,0
12/23/1999,57.40,57.40,57.40,57.40,0,0
12/27/1999,56.85,56.85,56.85,56.85,0,0
12/28/1999,57.00,57.00,57.00,57.00,0,0
12/29/1999,57.53,57.53,57.53,57.53,0,0
12/30/1999,58.75,58.75,58.75,58.75,0,0
01/03/2000,58.35,58.35,58.35,58.35,0,0
01/04/2000,57.90,57.90,57.90,57.90,0,0
01/05/2000,58.80,58.80,58.80,58.80,0,0
01/06/2000,59.30,59.30,59.30,59.30,0,0
01/07/2000,60.25,60.25,60.25,60.25,0,0
01/10/2000,60.00,60.00,60.00,60.00,0,0
01/11/2000,60.80,60.80,60.80,60.80,0,0
01/12/2000,60.80,60.90,60.80,60.90,2,2
01/13/2000,60.90,60.90,60.90,60.90,0,2
01/14/2000,60.90,60.90,60.90,60.90,0,2
01/18/2000,60.40,60.40,60.40,60.40,0,2
01/19/2000,62.30,62.30,62.30,62.30,0,2
01/20/2000,62.30,62.30,62.30,62.30,0,2
01/21/2000,61.30,61.30,61.30,61.30,0,2
01/24/2000,61.40,61.40,61.40,61.40,0,2
01/25/2000,62.78,62.78,62.78,62.78,0,2
01/26/2000,62.50,62.50,62.50,62.50,0,2
01/27/2000,62.75,62.75,62.75,62.75,0,2
01/28/2000,62.75,62.75,62.75,62.75,0,2
01/31/2000,62.80,62.80,62.80,62.80,0,2
02/01/2000,62.70,62.70,62.70,62.70,0,2
02/02/2000,62.70,62.70,62.70,62.70,0,2
02/03/2000,62.50,62.50,62.45,62.45,5,5
02/04/2000,62.45,62.45,62.45,62.45,0,5
02/07/2000,62.45,62.45,62.45,62.45,0,5
02/08/2000,62.00,62.00,62.00,62.00,2,7
02/09/2000,62.35,62.35,62.35,62.35,1,7
02/10/2000,62.35,63.50,62.35,63.50,15,19
02/11/2000,63.45,63.45,63.45,63.45,0,19
02/14/2000,63.40,63.70,63.40,63.70,20,39
02/15/2000,63.25,63.25,63.25,63.25,0,39
02/16/2000,62.75,62.88,62.75,62.88,25,59
02/17/2000,62.80,62.80,62.80,62.80,0,59
02/18/2000,63.00,63.00,63.00,63.00,25,79
02/22/2000,63.25,63.50,63.25,63.50,22,101
02/23/2000,63.50,63.50,63.50,63.50,23,119
02/24/2000,63.50,63.50,63.50,63.50,0,119
02/25/2000,63.25,63.25,63.25,63.25,0,119
02/28/2000,63.50,63.50,63.50,63.50,0,119
02/29/2000,63.35,63.35,63.35,63.35,0,119
03/01/2000,63.25,63.60,63.25,63.60,22,141
