"Date","Open","High","Low","Close","Volume","OpenInt"
02/01/1999,114.50,114.50,114.50,114.50,0,0
02/02/1999,116.30,116.30,116.30,116.30,0,0
02/03/1999,114.30,114.30,114.30,114.30,0,0
02/04/1999,114.00,114.00,114.00,114.00,0,0
02/05/1999,115.25,115.25,115.25,115.25,0,0
02/08/1999,114.90,114.90,114.90,114.90,0,0
02/09/1999,113.35,113.35,113.35,113.35,0,0
02/10/1999,113.90,113.90,113.90,113.90,0,0
02/11/1999,117.00,117.00,117.00,117.00,0,0
02/12/1999,114.90,114.90,114.90,114.90,0,0
02/16/1999,112.50,112.50,112.50,112.50,0,0
02/17/1999,113.00,113.00,113.00,113.00,0,0
02/18/1999,113.10,113.10,113.10,113.10,0,0
02/19/1999,113.00,113.00,113.00,113.00,0,0
02/22/1999,111.50,111.50,111.50,111.50,0,0
02/23/1999,114.35,114.35,114.35,114.35,0,0
02/24/1999,115.00,115.00,114.35,114.35,9,9
02/25/1999,112.30,112.30,112.30,112.30,0,9
02/26/1999,113.50,113.50,112.40,112.40,4,13
03/01/1999,112.40,112.40,112.40,112.40,0,13
03/02/1999,113.10,113.10,113.10,113.10,0,13
03/03/1999,111.05,111.05,111.05,111.05,6,13
03/04/1999,112.70,112.70,112.70,112.70,0,13
03/05/1999,114.30,114.30,114.30,114.30,0,13
03/08/1999,113.00,113.00,113.00,113.00,0,13
03/09/1999,114.25,114.25,114.25,114.25,0,13
03/10/1999,114.20,114.20,114.20,114.20,0,13
03/11/1999,114.80,114.80,114.80,114.80,0,13
03/12/1999,112.90,112.90,112.90,112.90,0,13
03/15/1999,112.50,112.50,111.60,111.60,4,15
03/16/1999,113.35,113.35,113.35,113.35,0,15
03/17/1999,115.25,115.25,115.25,115.25,0,15
03/18/1999,111.45,111.45,111.45,111.45,0,15
03/19/1999,111.50,111.60,111.50,111.60,16,16
03/22/1999,112.00,112.00,111.00,111.00,2,18
03/23/1999,110.70,110.70,110.70,110.70,1,17
03/24/1999,111.60,111.60,111.30,111.30,9,26
03/25/1999,113.05,113.05,113.05,113.05,6,26
03/26/1999,116.35,116.35,116.35,116.35,0,26
03/29/1999,120.25,120.25,120.25,120.25,0,26
03/30/1999,119.50,120.50,119.50,120.50,2,26
03/31/1999,117.90,117.90,117.90,117.90,0,26
04/01/1999,118.75,118.75,118.75,118.75,0,26
04/05/1999,116.00,116.00,116.00,116.00,0,26
04/06/1999,115.10,115.10,115.10,115.10,0,26
04/07/1999,112.00,112.30,112.00,112.30,3,27
04/08/1999,108.30,108.30,108.30,108.30,0,27
04/09/1999,109.00,110.00,108.00,109.40,16,35
04/12/1999,108.65,108.65,108.65,108.65,6,35
04/13/1999,108.75,109.00,108.30,108.30,17,44
04/14/1999,109.50,109.50,109.40,109.40,5,48
04/15/1999,109.50,109.50,109.35,109.35,1,49
04/16/1999,110.30,110.30,110.30,110.30,0,49
04/19/1999,112.70,112.70,112.70,112.70,295,249
04/20/1999,110.60,110.60,110.60,110.60,261,449
04/21/1999,110.55,110.55,110.55,110.55,0,449
04/22/1999,111.00,111.00,108.00,108.00,4,453
04/23/1999,108.50,108.50,108.20,108.20,2,455
04/26/1999,108.25,109.20,108.25,109.20,4,455
04/27/1999,110.00,110.05,110.00,110.05,1,456
04/28/1999,110.50,110.50,110.50,110.50,0,456
04/29/1999,113.35,113.35,113.35,113.35,0,456
04/30/1999,113.30,113.30,113.30,113.30,0,456
05/03/1999,111.90,111.90,111.90,111.90,0,456
05/04/1999,111.00,111.00,111.00,111.00,0,456
05/05/1999,112.25,112.25,112.25,112.25,0,456
05/06/1999,112.10,112.10,112.10,112.10,1,456
05/07/1999,111.95,111.95,111.95,111.95,0,456
05/10/1999,114.00,114.00,114.00,114.00,0,456
05/11/1999,115.05,116.00,115.05,115.80,2,458
05/12/1999,115.00,115.00,114.50,114.50,1,459
05/13/1999,114.00,114.00,112.50,112.50,2,461
05/14/1999,115.05,115.05,115.05,115.05,0,461
05/17/1999,117.45,117.45,117.45,117.45,48,509
05/18/1999,118.00,123.40,117.45,123.40,17,515
05/19/1999,123.00,129.30,123.00,129.30,12,512
05/20/1999,125.15,125.15,125.15,125.15,58,517
05/21/1999,122.50,124.95,122.50,124.95,6,519
05/24/1999,125.25,125.25,125.25,125.25,4,520
05/25/1999,125.00,125.00,125.00,125.00,1,519
05/26/1999,127.00,130.25,127.00,130.25,76,519
05/27/1999,128.50,131.00,128.50,129.05,32,516
05/28/1999,125.50,127.35,125.50,127.35,21,530
06/01/1999,125.00,126.80,125.00,126.80,5,535
06/02/1999,128.50,128.50,127.35,127.35,136,545
06/03/1999,127.50,127.95,127.50,127.95,101,546
06/04/1999,127.50,127.50,125.00,125.10,87,544
06/07/1999,119.75,119.75,118.55,118.55,8,548
06/08/1999,118.25,118.25,113.10,113.10,18,561
06/09/1999,113.75,113.80,113.75,113.80,2,561
06/10/1999,113.20,113.20,113.20,113.20,1,561
06/11/1999,113.50,113.50,113.40,113.40,8,561
06/14/1999,112.50,112.50,111.45,111.45,2,563
06/15/1999,111.75,111.75,111.75,111.75,4,563
06/16/1999,113.25,113.85,113.00,113.25,29,563
06/17/1999,113.00,113.40,113.00,113.40,4,563
06/18/1999,113.50,113.90,113.50,113.90,15,575
06/21/1999,113.00,113.00,111.95,111.95,23,584
06/22/1999,113.00,114.00,113.00,113.50,19,591
06/23/1999,113.20,113.20,113.20,113.20,0,591
06/24/1999,112.50,112.50,110.85,110.85,2,593
06/25/1999,110.50,110.50,106.00,106.10,59,603
06/28/1999,107.50,107.50,106.35,106.35,82,652
06/29/1999,106.50,107.85,106.00,107.85,21,656
06/30/1999,109.50,109.50,107.65,107.65,88,606
07/01/1999,108.00,108.00,106.50,106.50,4,610
07/02/1999,106.50,106.50,104.50,104.50,4,610
07/06/1999,104.75,104.75,99.50,99.50,51,581
07/07/1999,100.00,102.00,100.00,101.40,40,606
07/08/1999,103.75,104.00,103.50,103.50,40,616
07/09/1999,104.00,104.25,103.70,103.70,26,625
07/12/1999,102.00,102.00,99.50,99.50,112,716
07/13/1999,100.50,101.00,100.00,100.30,94,750
07/14/1999,101.50,103.00,101.50,101.85,27,774
07/15/1999,102.25,102.25,100.60,100.60,45,793
07/16/1999,101.30,101.30,99.50,99.60,55,856
07/19/1999,99.00,101.00,99.00,101.00,23,857
07/20/1999,102.00,102.00,101.25,101.60,17,870
07/21/1999,102.00,102.00,101.00,101.50,17,870
07/23/1999,104.00,104.00,101.50,101.50,26,936
07/26/1999,101.75,102.75,101.75,102.60,3,939
07/27/1999,103.50,104.30,103.30,104.30,35,943
07/28/1999,104.30,104.30,101.80,103.05,40,958
07/29/1999,103.00,103.00,102.50,102.70,226,905
07/30/1999,101.75,101.75,99.55,99.55,143,940
08/02/1999,99.55,101.85,99.50,101.85,302,1074
08/03/1999,101.75,101.85,101.35,101.35,36,926
08/04/1999,101.50,102.25,101.20,101.20,88,936
08/05/1999,101.25,101.50,101.00,101.25,86,942
08/06/1999,101.40,101.40,99.80,99.80,69,950
08/09/1999,101.25,101.25,100.80,100.80,30,969
08/10/1999,101.00,101.25,100.85,100.85,58,1003
08/11/1999,102.00,103.30,101.80,103.30,12,996
08/12/1999,103.35,103.75,100.30,100.30,239,1062
08/13/1999,105.00,105.35,105.00,105.35,80,1057
08/16/1999,102.00,102.00,97.55,97.55,392,1157
08/17/1999,98.30,99.40,97.50,98.45,174,1247
08/18/1999,99.00,99.00,98.25,98.55,117,1230
08/19/1999,99.75,99.75,98.15,98.15,15,1228
08/20/1999,98.50,98.70,97.00,98.30,109,1258
08/23/1999,99.00,99.50,98.60,98.60,111,1237
08/24/1999,98.70,98.80,98.00,98.40,111,1237
08/26/1999,98.90,99.00,97.80,97.80,26,1308
08/27/1999,98.25,98.25,97.50,97.75,123,1282
08/30/1999,98.00,98.00,95.00,95.00,132,1298
08/31/1999,96.00,96.70,95.90,96.70,133,1312
09/01/1999,97.00,100.25,97.00,100.25,84,1329
09/02/1999,99.75,101.60,99.75,99.80,150,1413
09/03/1999,98.50,98.50,98.20,98.20,26,1416
09/07/1999,97.50,97.60,96.90,96.90,29,1421
09/08/1999,95.50,97.00,95.50,96.75,116,1482
09/09/1999,95.50,95.75,93.50,93.80,107,1481
09/10/1999,94.00,94.00,91.00,91.75,153,1529
09/13/1999,91.90,92.10,90.80,92.10,63,1524
09/14/1999,92.50,92.75,91.50,92.50,87,1543
09/15/1999,92.00,92.00,90.95,90.95,73,1568
09/16/1999,90.00,91.50,90.00,90.80,9,1571
09/17/1999,91.90,91.90,90.50,90.50,193,1642
09/20/1999,89.90,90.00,89.90,90.00,50,1649
09/21/1999,89.90,89.90,89.00,89.45,57,1629
09/22/1999,89.75,89.75,89.00,89.00,73,1645
09/23/1999,89.10,90.00,89.00,90.00,21,1642
09/24/1999,89.50,90.80,88.25,90.80,117,1669
09/27/1999,90.50,91.50,90.25,91.10,127,1740
09/28/1999,91.00,91.75,90.75,91.10,60,1733
09/29/1999,92.25,92.75,92.00,92.75,20,1727
09/30/1999,93.25,93.25,88.95,88.95,151,1795
10/01/1999,87.75,88.50,87.50,87.85,108,1820
10/04/1999,89.40,89.75,89.00,89.55,118,1782
10/05/1999,89.40,92.25,89.25,91.35,230,1859
10/06/1999,92.25,93.50,91.00,91.90,119,1823
10/07/1999,92.25,92.25,91.70,91.70,51,1850
10/08/1999,91.15,91.55,91.15,91.55,14,1850
10/11/1999,95.75,98.25,95.75,97.20,170,1927
10/12/1999,98.50,103.00,98.30,102.45,170,1938
10/13/1999,117.00,123.00,116.50,123.00,632,2147
10/14/1999,118.50,119.60,110.00,111.80,1399,2022
10/15/1999,111.80,115.50,110.00,113.25,795,1986
10/18/1999,100.00,104.25,100.00,102.60,513,2026
10/19/1999,104.50,105.00,101.50,103.80,110,1963
10/20/1999,100.75,102.30,100.75,102.30,421,2141
10/21/1999,100.50,100.50,97.00,97.65,147,2070
10/22/1999,95.30,99.55,95.30,99.55,156,2137
10/25/1999,99.00,106.75,99.00,106.30,134,2199
10/26/1999,102.80,103.50,100.75,101.85,112,2222
10/27/1999,100.00,102.30,100.00,102.30,109,2277
10/28/1999,106.40,106.40,103.50,103.50,137,2303
10/29/1999,106.00,108.50,106.00,106.85,373,2364
11/01/1999,113.00,117.50,113.00,116.45,178,2433
11/02/1999,110.60,113.75,109.25,110.10,179,2458
11/03/1999,111.25,113.00,110.75,111.20,405,2567
11/04/1999,110.75,113.00,110.75,112.20,37,2544
11/05/1999,110.00,112.50,110.00,111.90,158,2510
11/08/1999,118.75,119.25,115.25,117.60,595,2549
11/09/1999,118.50,121.75,118.50,120.25,563,2602
11/10/1999,121.00,121.00,118.70,118.70,464,2814
11/11/1999,120.35,122.90,120.35,122.90,215,2818
11/12/1999,124.00,131.50,124.00,129.50,215,2818
11/16/1999,133.50,137.20,132.50,133.40,467,3001
11/17/1999,134.50,135.00,132.00,133.70,196,2922
11/18/1999,130.25,131.00,116.50,120.70,331,2917
11/19/1999,120.70,121.00,118.55,118.55,176,2891
11/22/1999,120.90,121.00,118.50,118.50,121,2896
11/23/1999,114.25,116.20,114.25,116.20,377,2906
11/24/1999,117.00,117.25,114.25,115.40,324,2980
11/29/1999,119.25,122.50,118.50,122.50,165,3017
11/30/1999,124.50,140.00,124.50,138.75,279,3055
12/01/1999,136.00,140.00,134.00,134.85,648,3152
12/02/1999,138.50,149.00,138.50,139.55,621,3279
12/03/1999,146.80,147.00,142.75,146.65,474,3255
12/06/1999,137.60,138.75,134.00,138.35,768,3494
12/07/1999,140.00,140.00,134.00,137.65,172,3485
12/08/1999,135.75,137.00,132.50,133.20,391,3456
12/09/1999,126.25,128.50,125.00,126.60,516,3465
12/10/1999,126.00,130.75,126.00,130.75,59,3477
12/13/1999,126.75,128.75,126.50,128.50,76,3463
12/14/1999,127.00,128.00,124.50,126.90,469,3349
12/15/1999,126.25,134.00,126.25,133.00,657,3310
12/16/1999,136.00,138.00,134.80,135.80,623,3254
12/17/1999,134.00,138.00,134.00,137.55,368,3304
12/20/1999,140.00,145.00,140.00,140.50,268,3366
12/21/1999,131.75,132.50,122.75,125.50,144,3385
12/22/1999,122.50,124.50,120.50,122.90,323,3265
