"Date","Open","High","Low","Close","Volume","OpenInt"
01/03/2000,127.00,128.50,124.10,124.10,79,2736
01/04/2000,123.50,126.75,123.50,123.75,61,2730
01/05/2000,123.60,125.65,123.60,125.65,83,2734
01/06/2000,125.00,125.00,123.85,123.85,138,2716
01/07/2000,124.25,124.25,121.30,121.30,135,2768
01/10/2000,127.75,128.50,124.00,124.50,52,2768
01/11/2000,123.75,124.75,123.75,124.75,67,2791
01/12/2000,126.00,126.00,125.90,125.90,19,2790
01/13/2000,125.60,125.60,125.00,125.60,420,2952
01/14/2000,125.10,126.25,119.25,119.25,554,3006
01/18/2000,119.00,122.65,118.00,122.65,100,3060
01/19/2000,125.50,125.50,123.25,123.65,113,3113
01/20/2000,125.65,125.65,119.00,119.00,160,3183
01/21/2000,119.25,119.75,118.00,118.30,160,3217
01/24/2000,119.25,120.25,118.95,118.95,127,3217
01/25/2000,119.20,120.25,118.95,119.80,46,3227
01/26/2000,119.80,122.05,119.70,122.05,369,3321
01/27/2000,123.25,123.25,120.75,121.30,179,3366
01/28/2000,121.20,121.70,121.20,121.40,111,3466
01/31/2000,120.30,120.30,118.25,118.25,301,3576
02/01/2000,118.00,119.55,117.70,119.00,226,3657
02/02/2000,119.80,120.75,119.50,119.50,265,3723
02/03/2000,119.00,120.50,119.00,120.05,259,3795
02/04/2000,120.00,121.00,119.80,120.10,114,3813
02/07/2000,120.75,120.75,119.20,119.20,245,3881
02/08/2000,119.75,119.75,116.15,116.15,288,4061
02/09/2000,116.75,117.50,115.00,115.55,780,4291
02/10/2000,117.00,117.00,115.50,116.55,440,4381
02/11/2000,117.00,118.50,116.40,116.40,183,4363
02/14/2000,115.00,115.00,112.60,112.70,381,4553
02/15/2000,113.50,114.00,113.50,113.65,356,4712
02/16/2000,113.25,114.75,112.60,112.60,112,4783
02/17/2000,113.10,113.25,112.50,112.90,209,4892
02/18/2000,114.00,114.00,110.80,110.80,260,4959
02/22/2000,110.20,110.25,109.30,109.55,864,4815
02/23/2000,109.50,110.00,109.00,109.75,652,4852
02/24/2000,109.25,109.50,108.00,108.00,404,4912
02/25/2000,108.00,108.00,104.00,104.25,850,5272
02/28/2000,104.25,107.40,104.25,107.15,363,5347
02/29/2000,107.80,109.25,105.45,105.45,914,5402
03/01/2000,106.20,107.25,106.20,107.00,959,5604
03/02/2000,108.90,111.00,108.75,110.75,283,5568
03/03/2000,110.75,111.25,109.85,110.50,254,5623
03/06/2000,110.50,112.10,110.50,111.90,1154,5711
03/07/2000,113.00,114.05,112.75,114.05,460,5720
03/08/2000,113.00,113.30,112.30,113.30,250,5720
03/09/2000,114.50,114.80,113.00,113.10,380,5774
03/10/2000,113.00,113.10,111.50,112.00,180,5778
03/13/2000,112.25,112.25,111.00,112.00,301,5877
03/14/2000,112.50,112.50,108.00,108.50,324,6006
03/15/2000,109.00,109.00,106.90,108.75,597,6118
03/16/2000,109.50,112.05,109.50,112.05,153,6168
03/17/2000,111.75,111.75,110.50,111.45,721,6338
03/20/2000,109.75,109.75,108.40,108.65,278,6437
03/21/2000,109.00,109.70,108.75,109.55,574,6519
03/22/2000,110.25,111.00,109.90,111.00,590,6816
03/23/2000,111.25,111.75,107.00,107.60,530,6759
03/24/2000,108.25,109.00,106.75,108.55,150,6799
03/27/2000,108.00,108.55,106.90,108.55,276,6864
03/28/2000,110.45,110.50,109.50,109.90,132,6919
03/29/2000,110.40,110.40,109.00,109.20,249,6931
03/30/2000,109.25,109.50,108.60,108.70,124,6952
03/31/2000,108.70,109.50,107.70,108.95,838,7404
04/03/2000,108.40,108.50,106.75,107.35,255,7522
04/04/2000,107.50,107.50,105.30,105.30,383,7582
04/05/2000,105.00,107.10,102.80,107.10,1240,8002
04/06/2000,106.50,106.75,104.50,106.35,676,8097
04/07/2000,106.50,106.75,105.05,105.05,1032,8328
04/10/2000,104.70,104.70,102.10,102.15,1957,8943
04/11/2000,102.50,102.75,101.80,102.30,1114,9198
04/12/2000,102.10,102.50,100.10,100.20,1993,10017
04/13/2000,100.60,101.00,99.50,100.90,2211,10729
04/14/2000,101.00,101.25,98.50,98.95,1803,11113
04/17/2000,99.25,99.80,98.75,99.15,1043,11225
04/18/2000,99.25,102.60,99.10,100.80,1525,11122
04/19/2000,101.50,102.50,101.00,102.35,1055,11186
04/20/2000,102.75,104.75,102.70,104.65,814,11360
04/24/2000,104.60,104.60,100.50,100.95,1034,11517
04/25/2000,101.75,102.40,101.00,101.45,830,11708
04/26/2000,101.50,101.50,100.00,100.50,605,11616
04/27/2000,101.00,101.10,100.25,100.45,482,11790
04/28/2000,100.75,101.60,99.60,100.95,587,11908
05/01/2000,103.40,106.80,103.25,106.55,931,11905
05/02/2000,105.75,106.00,103.50,105.35,690,11974
05/03/2000,104.50,104.50,100.00,100.25,1166,12224
05/04/2000,101.00,103.15,100.60,102.90,636,12285
05/05/2000,103.00,103.80,101.50,102.70,251,12341
05/08/2000,103.00,103.25,101.50,103.05,440,12436
05/09/2000,103.25,105.50,102.50,103.40,1072,12500
05/10/2000,103.40,104.00,102.50,103.00,270,12506
05/11/2000,103.30,103.40,100.90,101.60,745,12597
05/12/2000,101.90,102.25,97.25,97.40,1559,12967
05/15/2000,98.00,98.00,96.85,96.85,1351,13322
05/16/2000,96.50,98.80,96.50,97.75,982,13564
05/17/2000,97.50,97.80,95.50,97.00,1648,13827
05/18/2000,97.75,99.00,95.70,97.40,863,13967
05/19/2000,98.75,101.75,98.20,100.90,1678,14131
05/22/2000,101.20,107.40,101.20,105.80,2989,14153
05/23/2000,106.00,106.95,104.20,106.45,1642,14003
05/24/2000,106.25,106.30,103.75,104.70,1204,14167
05/25/2000,102.10,104.25,101.60,102.25,1279,14391
05/26/2000,101.00,102.60,100.75,102.15,684,14651
05/30/2000,102.35,103.90,102.30,103.30,750,14732
05/31/2000,104.30,104.50,96.00,96.20,3797,15524
06/01/2000,97.25,100.40,96.75,97.75,2652,16243
06/02/2000,97.75,99.70,97.75,98.75,1445,16368
06/05/2000,97.40,97.90,96.50,96.70,1865,16625
06/06/2000,96.00,96.25,92.25,92.50,5514,17939
06/07/2000,94.50,96.10,94.00,95.30,2871,18326
06/08/2000,94.50,97.75,94.00,95.85,3391,19330
06/09/2000,95.25,96.00,94.75,95.10,2631,20362
06/12/2000,95.00,96.40,93.00,94.50,3550,21828
06/13/2000,94.50,94.75,92.70,94.15,4169,23411
06/14/2000,93.25,94.50,92.70,93.10,6793,26241
06/15/2000,93.00,93.25,90.00,91.35,6505,27832
06/16/2000,91.80,92.25,90.10,90.45,5173,29187
06/19/2000,90.25,91.50,90.00,90.50,5420,30751
