"Date","Open","High","Low","Close","Volume","OpenInt"
01/03/2000,99.25,99.25,99.25,99.25,0,0
01/04/2000,99.46,99.46,99.46,99.46,0,0
01/05/2000,99.41,99.41,99.41,99.41,0,0
01/06/2000,99.70,99.70,99.70,99.70,0,0
01/07/2000,99.86,99.86,99.86,99.86,0,0
01/10/2000,100.01,100.01,100.01,100.01,0,0
01/11/2000,99.62,99.62,99.62,99.62,0,0
01/12/2000,99.69,99.69,99.69,99.69,0,0
01/13/2000,100.03,100.03,100.03,100.03,0,0
01/14/2000,100.81,100.81,100.81,100.81,0,0
01/17/2000,101.15,101.15,101.15,101.15,0,1
01/18/2000,101.01,101.01,101.01,101.01,0,0
01/19/2000,100.82,100.82,100.82,100.82,0,0
01/20/2000,100.51,100.51,100.51,100.51,0,0
01/21/2000,100.87,100.87,100.87,100.87,0,0
01/24/2000,101.26,101.26,101.26,101.26,0,0
01/25/2000,101.43,101.43,101.43,101.43,0,0
01/26/2000,101.56,101.56,101.56,101.56,0,0
01/27/2000,102.31,102.31,102.31,102.31,0,0
01/28/2000,103.64,103.64,103.64,103.64,0,0
01/31/2000,104.23,104.23,104.23,104.23,0,0
02/01/2000,104.03,104.03,104.03,104.03,0,0
02/02/2000,103.82,103.82,103.82,103.82,0,0
02/03/2000,102.96,102.96,102.96,102.96,0,0
02/04/2000,103.40,103.40,103.40,103.40,0,0
02/07/2000,103.76,103.76,103.76,103.76,0,0
02/08/2000,103.34,103.34,103.34,103.34,0,0
02/09/2000,102.85,102.85,102.85,102.85,0,0
02/10/2000,103.27,103.27,103.27,103.27,0,0
02/11/2000,103.34,103.34,103.34,103.34,0,0
02/14/2000,103.87,103.87,103.87,103.87,0,0
02/15/2000,103.85,103.85,103.85,103.85,0,0
02/16/2000,103.38,103.38,103.38,103.38,0,0
02/17/2000,103.46,103.46,103.46,103.46,0,0
02/18/2000,103.76,103.76,103.76,103.76,0,0
02/21/2000,103.76,103.76,103.76,103.76,0,0
02/22/2000,102.55,102.55,102.31,102.31,1,1
02/23/2000,102.68,102.68,102.68,102.68,0,1
02/24/2000,103.25,103.25,103.25,103.25,0,1
02/25/2000,104.50,104.50,104.49,104.49,1,1
02/28/2000,104.53,104.53,104.53,104.53,0,1
02/29/2000,105.16,105.16,105.16,105.16,0,1
03/01/2000,104.21,104.21,104.21,104.21,0,1
03/02/2000,105.02,105.02,105.02,105.02,0,1
03/03/2000,105.29,105.29,105.29,105.29,0,1
03/06/2000,105.49,105.54,105.49,105.54,6,6
03/07/2000,105.40,105.55,105.40,105.50,18,5
03/08/2000,105.62,105.62,105.30,105.30,3,7
03/09/2000,105.12,105.12,104.75,104.75,6,6
03/10/2000,105.05,105.05,105.05,105.05,1,6
03/13/2000,104.53,104.90,104.53,104.90,3,8
03/14/2000,104.62,104.62,104.62,104.62,1,8
03/15/2000,104.75,104.75,104.75,104.75,1000,1008
03/16/2000,104.49,104.49,104.49,104.49,500,1506
03/17/2000,104.53,104.55,104.53,104.55,501,2006
03/20/2000,104.45,104.45,104.45,104.45,0,2006
03/21/2000,104.76,105.16,104.76,105.16,2,2006
03/22/2000,105.45,105.45,105.42,105.42,1,2007
03/23/2000,104.49,104.49,104.49,104.49,0,2007
03/24/2000,104.75,104.75,104.10,104.10,2,2007
03/27/2000,104.22,104.85,104.22,104.85,1,2007
03/28/2000,104.83,104.83,104.83,104.83,0,2005
03/29/2000,105.40,105.80,105.35,105.60,7,2009
03/30/2000,104.98,104.98,104.88,104.88,3,2010
03/31/2000,104.75,104.84,104.75,104.84,1,2007
04/03/2000,105.20,105.20,104.88,104.88,2,2008
